artist;title;id;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;uri;track_href;analysis_url;duration_ms;time_signature
boney james;send one your love;1RMGbJnIQY6QhlqxKH8Fxf;0.593;0.522;10;-11.955;1;0.0309;0.452;0.708;0.122;0.398;145.93;audio_features;spotify:track:1RMGbJnIQY6QhlqxKH8Fxf;https://api.spotify.com/v1/tracks/1RMGbJnIQY6QhlqxKH8Fxf;https://api.spotify.com/v1/audio-analysis/1RMGbJnIQY6QhlqxKH8Fxf;274013;4
the meters;down by the river;4VaU9yNVat5X3C4igPvCkQ;0.671;0.493;4;-8.316;0;0.135;0.421;3.12e-05;0.0668;0.735;134.365;audio_features;spotify:track:4VaU9yNVat5X3C4igPvCkQ;https://api.spotify.com/v1/tracks/4VaU9yNVat5X3C4igPvCkQ;https://api.spotify.com/v1/audio-analysis/4VaU9yNVat5X3C4igPvCkQ;542707;4
mr. bungle;pink cigarette;2HMu0epbw9zAnU39qnnwl5;0.215;0.569;11;-8.544;1;0.0348;0.275;0.821;0.726;0.331;85.304;audio_features;spotify:track:2HMu0epbw9zAnU39qnnwl5;https://api.spotify.com/v1/tracks/2HMu0epbw9zAnU39qnnwl5;https://api.spotify.com/v1/audio-analysis/2HMu0epbw9zAnU39qnnwl5;295627;3
graham nash;there's only one;6NK29XM1Kv6iDx0WT2mLmm;0.554;0.553;2;-6.116;1;0.0268;0.083;3.48e-05;0.111;0.192;122.826;audio_features;spotify:track:6NK29XM1Kv6iDx0WT2mLmm;https://api.spotify.com/v1/tracks/6NK29XM1Kv6iDx0WT2mLmm;https://api.spotify.com/v1/audio-analysis/6NK29XM1Kv6iDx0WT2mLmm;237773;4
keith whitley;i would have loved you all night long;29yiv9tg2y3Z3Iu7USsitP;0.612;0.476;5;-9.534;1;0.0287;0.488;8.46e-05;0.119;0.613;97.915;audio_features;spotify:track:29yiv9tg2y3Z3Iu7USsitP;https://api.spotify.com/v1/tracks/29yiv9tg2y3Z3Iu7USsitP;https://api.spotify.com/v1/audio-analysis/29yiv9tg2y3Z3Iu7USsitP;216667;4
deca;donner bell;3WbAB1c4Ll0ktXd7eC3xLr;0.684;0.844;9;-6.275;1;0.461;0.381;0.0;0.446;0.509;79.247;audio_features;spotify:track:3WbAB1c4Ll0ktXd7eC3xLr;https://api.spotify.com/v1/tracks/3WbAB1c4Ll0ktXd7eC3xLr;https://api.spotify.com/v1/audio-analysis/3WbAB1c4Ll0ktXd7eC3xLr;165128;4
wade bowen;red headed woman;3enSlVy0EZvUbzX2X367PL;0.501;0.515;11;-11.285;0;0.0299;0.0452;2.34e-05;0.859;0.308;135.719;audio_features;spotify:track:3enSlVy0EZvUbzX2X367PL;https://api.spotify.com/v1/tracks/3enSlVy0EZvUbzX2X367PL;https://api.spotify.com/v1/audio-analysis/3enSlVy0EZvUbzX2X367PL;258717;4
son volt;caryatid easy;1Fl5KFiA1Z750t3LtWYbt3;0.304;0.749;2;-7.412;1;0.0392;0.00333;0.00411;0.248;0.539;147.914;audio_features;spotify:track:1Fl5KFiA1Z750t3LtWYbt3;https://api.spotify.com/v1/tracks/1Fl5KFiA1Z750t3LtWYbt3;https://api.spotify.com/v1/audio-analysis/1Fl5KFiA1Z750t3LtWYbt3;283040;4
hank williams;i wish i had a nickel;16uUr6YlOT9tVn3xMW9XCg;0.523;0.301;7;-12.924;1;0.0336;0.883;0.0;0.445;0.611;84.042;audio_features;spotify:track:16uUr6YlOT9tVn3xMW9XCg;https://api.spotify.com/v1/tracks/16uUr6YlOT9tVn3xMW9XCg;https://api.spotify.com/v1/audio-analysis/16uUr6YlOT9tVn3xMW9XCg;102760;4
china crisis;wishful thinking;11HLyzoCyx8hXKXVmrg1Sy;0.67;0.512;7;-14.62;1;0.0335;7.93e-05;0.0985;0.105;0.965;125.18;audio_features;spotify:track:11HLyzoCyx8hXKXVmrg1Sy;https://api.spotify.com/v1/tracks/11HLyzoCyx8hXKXVmrg1Sy;https://api.spotify.com/v1/audio-analysis/11HLyzoCyx8hXKXVmrg1Sy;250707;4
ashanti;foolish;6zMUIb4uce1CzpbjR3vMdN;0.665;0.695;0;-5.763;1;0.0532;0.347;0.0;0.106;0.707;90.119;audio_features;spotify:track:6zMUIb4uce1CzpbjR3vMdN;https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN;https://api.spotify.com/v1/audio-analysis/6zMUIb4uce1CzpbjR3vMdN;227387;4
cas haley;survive;1JeOQXZTHjyaIcMBlPhq39;0.614;0.788;0;-4.332;1;0.0504;0.227;4.5e-06;0.112;0.609;174.01;audio_features;spotify:track:1JeOQXZTHjyaIcMBlPhq39;https://api.spotify.com/v1/tracks/1JeOQXZTHjyaIcMBlPhq39;https://api.spotify.com/v1/audio-analysis/1JeOQXZTHjyaIcMBlPhq39;230388;4
steve oliver;feeling good;2LC4PhDDtZPEuGe0kz2qM7;0.764;0.807;6;-6.541;1;0.0292;0.631;0.928;0.0913;0.814;109.998;audio_features;spotify:track:2LC4PhDDtZPEuGe0kz2qM7;https://api.spotify.com/v1/tracks/2LC4PhDDtZPEuGe0kz2qM7;https://api.spotify.com/v1/audio-analysis/2LC4PhDDtZPEuGe0kz2qM7;299493;4
swv;weak;71EHOyEOhNx1SzTebRRyng;0.693;0.533;2;-10.954;0;0.0402;0.107;0.0;0.0695;0.568;127.661;audio_features;spotify:track:71EHOyEOhNx1SzTebRRyng;https://api.spotify.com/v1/tracks/71EHOyEOhNx1SzTebRRyng;https://api.spotify.com/v1/audio-analysis/71EHOyEOhNx1SzTebRRyng;291907;4
ub40;bring it on home to me;2z8CnUfM3yuT2QX3R5l8WL;0.725;0.637;8;-8.786;1;0.0317;0.0275;0.136;0.156;0.914;148.013;audio_features;spotify:track:2z8CnUfM3yuT2QX3R5l8WL;https://api.spotify.com/v1/tracks/2z8CnUfM3yuT2QX3R5l8WL;https://api.spotify.com/v1/audio-analysis/2z8CnUfM3yuT2QX3R5l8WL;274547;4
robert cray;times makes two;6m7fBw6zBanK64dR77JP4Q;0.641;0.537;10;-6.921;0;0.0342;0.643;3.48e-06;0.0528;0.326;112.085;audio_features;spotify:track:6m7fBw6zBanK64dR77JP4Q;https://api.spotify.com/v1/tracks/6m7fBw6zBanK64dR77JP4Q;https://api.spotify.com/v1/audio-analysis/6m7fBw6zBanK64dR77JP4Q;325987;4
radiohead;the bends;7oDFvnqXkXuiZa1sACXobj;0.23;0.755;7;-8.065;1;0.0658;0.0115;0.141;0.363;0.312;91.608;audio_features;spotify:track:7oDFvnqXkXuiZa1sACXobj;https://api.spotify.com/v1/tracks/7oDFvnqXkXuiZa1sACXobj;https://api.spotify.com/v1/audio-analysis/7oDFvnqXkXuiZa1sACXobj;246200;4
the marshall tucker band;jimi;3APEkSZAz5TggA9fm3PDO4;0.42;0.37;9;-17.042;1;0.0431;0.51;0.941;0.0481;0.519;75.086;audio_features;spotify:track:3APEkSZAz5TggA9fm3PDO4;https://api.spotify.com/v1/tracks/3APEkSZAz5TggA9fm3PDO4;https://api.spotify.com/v1/audio-analysis/3APEkSZAz5TggA9fm3PDO4;134440;4
bruce springsteen;if i should fall behind;2mOGLiSTUeki1l9t1BBNRQ;0.717;0.221;2;-14.935;1;0.0327;0.22;2.17e-05;0.119;0.309;112.713;audio_features;spotify:track:2mOGLiSTUeki1l9t1BBNRQ;https://api.spotify.com/v1/tracks/2mOGLiSTUeki1l9t1BBNRQ;https://api.spotify.com/v1/audio-analysis/2mOGLiSTUeki1l9t1BBNRQ;177733;4
blancmange;blind vision;72kvPuQO1ujLEHZ5YDGSWn;0.707;0.829;7;-9.809;1;0.0605;0.0854;0.0252;0.056;0.738;120.712;audio_features;spotify:track:72kvPuQO1ujLEHZ5YDGSWn;https://api.spotify.com/v1/tracks/72kvPuQO1ujLEHZ5YDGSWn;https://api.spotify.com/v1/audio-analysis/72kvPuQO1ujLEHZ5YDGSWn;243267;4
dennis brown;let love in;7aNenExBJJmOECJj1905P4;0.725;0.343;6;-14.411;0;0.0704;0.435;0.289;0.0765;0.696;126.154;audio_features;spotify:track:7aNenExBJJmOECJj1905P4;https://api.spotify.com/v1/tracks/7aNenExBJJmOECJj1905P4;https://api.spotify.com/v1/audio-analysis/7aNenExBJJmOECJj1905P4;249960;4
coco montoya;nothing but love;3uU9xb3RmfQEwbnlikdKJM;0.416;0.543;9;-7.71;1;0.0357;0.318;0.00027;0.218;0.332;137.168;audio_features;spotify:track:3uU9xb3RmfQEwbnlikdKJM;https://api.spotify.com/v1/tracks/3uU9xb3RmfQEwbnlikdKJM;https://api.spotify.com/v1/audio-analysis/3uU9xb3RmfQEwbnlikdKJM;302533;3
def leppard;too late for love;5vHyWEoEyIJT5RhR1fcN7y;0.536;0.812;4;-7.379;0;0.0441;0.00306;0.000455;0.116;0.338;94.677;audio_features;spotify:track:5vHyWEoEyIJT5RhR1fcN7y;https://api.spotify.com/v1/tracks/5vHyWEoEyIJT5RhR1fcN7y;https://api.spotify.com/v1/audio-analysis/5vHyWEoEyIJT5RhR1fcN7y;266729;4
alesso;remedy;6jreFSOTUAViWjKyzOC4Kg;0.601;0.775;0;-4.612;1;0.0473;0.269;0.0;0.0883;0.483;119.964;audio_features;spotify:track:6jreFSOTUAViWjKyzOC4Kg;https://api.spotify.com/v1/tracks/6jreFSOTUAViWjKyzOC4Kg;https://api.spotify.com/v1/audio-analysis/6jreFSOTUAViWjKyzOC4Kg;190295;4
martina mcbride;safe in the arms of love;1aIyRBppb8dWi1EeUxTPFt;0.586;0.818;2;-5.903;1;0.0276;0.242;0.0;0.258;0.676;128.651;audio_features;spotify:track:1aIyRBppb8dWi1EeUxTPFt;https://api.spotify.com/v1/tracks/1aIyRBppb8dWi1EeUxTPFt;https://api.spotify.com/v1/audio-analysis/1aIyRBppb8dWi1EeUxTPFt;193827;4
seether;breakdown;0Q9f1NBvKCC37V4oJVEgCh;0.417;0.871;1;-3.54;1;0.039;0.000483;3.43e-05;0.0867;0.188;142.003;audio_features;spotify:track:0Q9f1NBvKCC37V4oJVEgCh;https://api.spotify.com/v1/tracks/0Q9f1NBvKCC37V4oJVEgCh;https://api.spotify.com/v1/audio-analysis/0Q9f1NBvKCC37V4oJVEgCh;209267;4
fourplay;sunday morning;6L6c9gnPb1N2z2bzoQSqcd;0.766;0.187;8;-13.85;1;0.0402;0.603;0.665;0.0765;0.179;119.964;audio_features;spotify:track:6L6c9gnPb1N2z2bzoQSqcd;https://api.spotify.com/v1/tracks/6L6c9gnPb1N2z2bzoQSqcd;https://api.spotify.com/v1/audio-analysis/6L6c9gnPb1N2z2bzoQSqcd;233773;4
the brothers four;sama kama wacky brown;2srYjpyIwO79BVx0tBa1tD;0.468;0.616;4;-12.93;1;0.0465;0.75;0.0;0.554;0.963;181.058;audio_features;spotify:track:2srYjpyIwO79BVx0tBa1tD;https://api.spotify.com/v1/tracks/2srYjpyIwO79BVx0tBa1tD;https://api.spotify.com/v1/audio-analysis/2srYjpyIwO79BVx0tBa1tD;114533;4
joe williams;every day i have the blues (with joe williams);1ZVV4uUYilEdZRySfKjvpx;0.653;0.4;10;-9.105;0;0.053;0.768;1.56e-06;0.272;0.561;119.817;audio_features;spotify:track:1ZVV4uUYilEdZRySfKjvpx;https://api.spotify.com/v1/tracks/1ZVV4uUYilEdZRySfKjvpx;https://api.spotify.com/v1/audio-analysis/1ZVV4uUYilEdZRySfKjvpx;283227;4
kay starr;"""it’s a good day""";0zIqs8nFS5eHLgL0ZprFuP;0.648;0.269;0;-8.067;1;0.0717;0.935;0.0;0.104;0.861;152.301;audio_features;spotify:track:0zIqs8nFS5eHLgL0ZprFuP;https://api.spotify.com/v1/tracks/0zIqs8nFS5eHLgL0ZprFuP;https://api.spotify.com/v1/audio-analysis/0zIqs8nFS5eHLgL0ZprFuP;119840;4
bob dylan;i dreamed i saw st. augustine;1cbLvt7UrsbVnljXttWUip;0.411;0.282;5;-12.909;1;0.0462;0.626;2.07e-06;0.0939;0.554;176.191;audio_features;spotify:track:1cbLvt7UrsbVnljXttWUip;https://api.spotify.com/v1/tracks/1cbLvt7UrsbVnljXttWUip;https://api.spotify.com/v1/audio-analysis/1cbLvt7UrsbVnljXttWUip;232667;4
grand funk railroad;nowhere to run;5OIqnIW6N3ARZqQN1Tl7ki;0.698;0.845;11;-7.238;1;0.0478;0.00705;0.0;0.115;0.925;131.786;audio_features;spotify:track:5OIqnIW6N3ARZqQN1Tl7ki;https://api.spotify.com/v1/tracks/5OIqnIW6N3ARZqQN1Tl7ki;https://api.spotify.com/v1/audio-analysis/5OIqnIW6N3ARZqQN1Tl7ki;159933;4
dennis wilson;all alone;6aVZTHvZZyiLA7QOrbfsiL;0.385;0.293;0;-13.032;1;0.0297;0.699;0.0163;0.0777;0.114;110.567;audio_features;spotify:track:6aVZTHvZZyiLA7QOrbfsiL;https://api.spotify.com/v1/tracks/6aVZTHvZZyiLA7QOrbfsiL;https://api.spotify.com/v1/audio-analysis/6aVZTHvZZyiLA7QOrbfsiL;224053;4
eric clapton;better make it through today;7Drf0uRtSb4sVTkT0w5dC3;0.594;0.149;11;-18.975;0;0.0408;0.764;0.434;0.0938;0.179;111.446;audio_features;spotify:track:7Drf0uRtSb4sVTkT0w5dC3;https://api.spotify.com/v1/tracks/7Drf0uRtSb4sVTkT0w5dC3;https://api.spotify.com/v1/audio-analysis/7Drf0uRtSb4sVTkT0w5dC3;245227;4
the dead weather;no horse;2ZbmFAV3R7SgA6pq8xazYO;0.651;0.974;2;-1.059;0;0.122;0.127;0.00426;0.305;0.447;118.73;audio_features;spotify:track:2ZbmFAV3R7SgA6pq8xazYO;https://api.spotify.com/v1/tracks/2ZbmFAV3R7SgA6pq8xazYO;https://api.spotify.com/v1/audio-analysis/2ZbmFAV3R7SgA6pq8xazYO;169067;4
between the buried and me;lay your ghosts to rest;6f8nxx8zPqrctU6kLphyHS;0.276;0.977;6;-3.503;0;0.152;0.000502;0.000639;0.362;0.242;103.138;audio_features;spotify:track:6f8nxx8zPqrctU6kLphyHS;https://api.spotify.com/v1/tracks/6f8nxx8zPqrctU6kLphyHS;https://api.spotify.com/v1/audio-analysis/6f8nxx8zPqrctU6kLphyHS;602427;4
brick;right back;3LBqPS0UsekPBOrFs51GSa;0.833;0.563;9;-10.8;0;0.0434;0.137;0.0112;0.0472;0.814;116.909;audio_features;spotify:track:3LBqPS0UsekPBOrFs51GSa;https://api.spotify.com/v1/tracks/3LBqPS0UsekPBOrFs51GSa;https://api.spotify.com/v1/audio-analysis/3LBqPS0UsekPBOrFs51GSa;256093;4
peter gabriel;slowburn;0sXbwoBBMsa7Bc8de8FiJv;0.359;0.662;3;-8.422;1;0.054;0.322;0.000219;0.141;0.311;133.736;audio_features;spotify:track:0sXbwoBBMsa7Bc8de8FiJv;https://api.spotify.com/v1/tracks/0sXbwoBBMsa7Bc8de8FiJv;https://api.spotify.com/v1/audio-analysis/0sXbwoBBMsa7Bc8de8FiJv;276387;4
the statler brothers;pictures;4LqiUsGF7Fxh8ji6aNPPl5;0.63;0.449;11;-12.585;1;0.04;0.773;0.0;0.145;0.803;79.061;audio_features;spotify:track:4LqiUsGF7Fxh8ji6aNPPl5;https://api.spotify.com/v1/tracks/4LqiUsGF7Fxh8ji6aNPPl5;https://api.spotify.com/v1/audio-analysis/4LqiUsGF7Fxh8ji6aNPPl5;181507;4
the microphones;the glow, pt. 2;05XSpcg3nm0zpDHd36AZOs;0.283;0.581;0;-11.144;1;0.0403;0.407;0.12;0.544;0.0996;102.202;audio_features;spotify:track:05XSpcg3nm0zpDHd36AZOs;https://api.spotify.com/v1/tracks/05XSpcg3nm0zpDHd36AZOs;https://api.spotify.com/v1/audio-analysis/05XSpcg3nm0zpDHd36AZOs;298867;4
special ed;neva go back;28bOtcbI3eA5TPYMLiuFRN;0.742;0.599;6;-8.3;1;0.234;0.038;0.0;0.232;0.468;85.02;audio_features;spotify:track:28bOtcbI3eA5TPYMLiuFRN;https://api.spotify.com/v1/tracks/28bOtcbI3eA5TPYMLiuFRN;https://api.spotify.com/v1/audio-analysis/28bOtcbI3eA5TPYMLiuFRN;226667;4
molly hatchet;sweet dixie;2G1t0t33paR3chXVT5ZBdx;0.404;0.575;9;-11.889;1;0.0418;0.0506;7.53e-05;0.271;0.957;196.597;audio_features;spotify:track:2G1t0t33paR3chXVT5ZBdx;https://api.spotify.com/v1/tracks/2G1t0t33paR3chXVT5ZBdx;https://api.spotify.com/v1/audio-analysis/2G1t0t33paR3chXVT5ZBdx;234640;4
green day;21 guns;64yrDBpcdwEdNY9loyEGbX;0.268;0.742;5;-4.939;1;0.0355;0.0518;0.0;0.626;0.416;159.779;audio_features;spotify:track:64yrDBpcdwEdNY9loyEGbX;https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX;https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX;321093;4
between the buried and me;selkies: the endless obsession;7rJPkmJs8zkdyGJzkjdCif;0.266;0.942;6;-5.61;0;0.145;0.000189;0.113;0.137;0.3;99.774;audio_features;spotify:track:7rJPkmJs8zkdyGJzkjdCif;https://api.spotify.com/v1/tracks/7rJPkmJs8zkdyGJzkjdCif;https://api.spotify.com/v1/audio-analysis/7rJPkmJs8zkdyGJzkjdCif;443267;4
for king & country;priceless;7BTmtN6bP35E54vVASTqao;0.529;0.769;11;-6.369;1;0.0469;0.00532;0.0;0.19;0.66;73.946;audio_features;spotify:track:7BTmtN6bP35E54vVASTqao;https://api.spotify.com/v1/tracks/7BTmtN6bP35E54vVASTqao;https://api.spotify.com/v1/audio-analysis/7BTmtN6bP35E54vVASTqao;208520;4
curtis fuller;vonce #5;4OyKUh6v5D3jINd7hZ4hwG;0.57;0.396;2;-12.245;0;0.0484;0.798;0.00786;0.185;0.598;110.297;audio_features;spotify:track:4OyKUh6v5D3jINd7hZ4hwG;https://api.spotify.com/v1/tracks/4OyKUh6v5D3jINd7hZ4hwG;https://api.spotify.com/v1/audio-analysis/4OyKUh6v5D3jINd7hZ4hwG;460640;4
the dillinger escape plan;mouth of ghosts;0Le202Yj1zphNm3QyfN1sB;0.279;0.901;1;-7.052;1;0.0557;0.000529;0.118;0.37;0.268;119.95;audio_features;spotify:track:0Le202Yj1zphNm3QyfN1sB;https://api.spotify.com/v1/tracks/0Le202Yj1zphNm3QyfN1sB;https://api.spotify.com/v1/audio-analysis/0Le202Yj1zphNm3QyfN1sB;409827;4
peter tosh;wanted dread and alive;5jkxC8SIZJ4qqusxRPVS5s;0.795;0.731;9;-6.056;1;0.0529;0.381;0.00163;0.0548;0.884;96.161;audio_features;spotify:track:5jkxC8SIZJ4qqusxRPVS5s;https://api.spotify.com/v1/tracks/5jkxC8SIZJ4qqusxRPVS5s;https://api.spotify.com/v1/audio-analysis/5jkxC8SIZJ4qqusxRPVS5s;268213;4
a perfect circle;the hollow;4XDBEoD6QFnzDY5oMmNVXN;0.295;0.789;1;-5.559;1;0.0702;0.000166;0.0898;0.0986;0.515;104.135;audio_features;spotify:track:4XDBEoD6QFnzDY5oMmNVXN;https://api.spotify.com/v1/tracks/4XDBEoD6QFnzDY5oMmNVXN;https://api.spotify.com/v1/audio-analysis/4XDBEoD6QFnzDY5oMmNVXN;178960;4
the smashing pumpkins;daydream;2SR4HVHgDCinAYDVeo3Q2e;0.473;0.376;1;-15.901;0;0.0322;0.634;0.0304;0.108;0.0775;86.901;audio_features;spotify:track:2SR4HVHgDCinAYDVeo3Q2e;https://api.spotify.com/v1/tracks/2SR4HVHgDCinAYDVeo3Q2e;https://api.spotify.com/v1/audio-analysis/2SR4HVHgDCinAYDVeo3Q2e;187507;4
mac miller;senior skip day;3BbS4oLUDNOLctshheQucc;0.522;0.725;5;-5.184;0;0.302;0.554;0.0;0.799;0.81;108.364;audio_features;spotify:track:3BbS4oLUDNOLctshheQucc;https://api.spotify.com/v1/tracks/3BbS4oLUDNOLctshheQucc;https://api.spotify.com/v1/audio-analysis/3BbS4oLUDNOLctshheQucc;175783;4
neon indian;deadbeat summer;0oSuRJjTO7DTA1ltDuQUzM;0.659;0.664;0;-5.628;1;0.217;0.00953;0.00045;0.0788;0.708;119.983;audio_features;spotify:track:0oSuRJjTO7DTA1ltDuQUzM;https://api.spotify.com/v1/tracks/0oSuRJjTO7DTA1ltDuQUzM;https://api.spotify.com/v1/audio-analysis/0oSuRJjTO7DTA1ltDuQUzM;242707;4
merle haggard;walking the floor over you;6x9HCncaail98aNn1MgtYg;0.741;0.598;2;-7.706;1;0.0337;0.137;0.0566;0.0638;0.923;106.071;audio_features;spotify:track:6x9HCncaail98aNn1MgtYg;https://api.spotify.com/v1/tracks/6x9HCncaail98aNn1MgtYg;https://api.spotify.com/v1/audio-analysis/6x9HCncaail98aNn1MgtYg;105240;4
the jeff healey band;angel;5TdObYbAfMpkmlRmd9UsFj;0.431;0.485;0;-8.651;1;0.0247;0.537;7.18e-05;0.0541;0.291;63.186;audio_features;spotify:track:5TdObYbAfMpkmlRmd9UsFj;https://api.spotify.com/v1/tracks/5TdObYbAfMpkmlRmd9UsFj;https://api.spotify.com/v1/audio-analysis/5TdObYbAfMpkmlRmd9UsFj;321093;4
the kinks;tired of waiting for you;7E6XQyE4fu7Qn5aodR5sBy;0.676;0.675;0;-10.663;1;0.0364;0.426;0.0;0.279;0.843;122.132;audio_features;spotify:track:7E6XQyE4fu7Qn5aodR5sBy;https://api.spotify.com/v1/tracks/7E6XQyE4fu7Qn5aodR5sBy;https://api.spotify.com/v1/audio-analysis/7E6XQyE4fu7Qn5aodR5sBy;150027;4
bobby bare;homestead on the farm;0G2SpxNFfo1NQBQzKPRC9s;0.655;0.339;7;-11.913;1;0.0305;0.768;5.5e-06;0.293;0.643;119.577;audio_features;spotify:track:0G2SpxNFfo1NQBQzKPRC9s;https://api.spotify.com/v1/tracks/0G2SpxNFfo1NQBQzKPRC9s;https://api.spotify.com/v1/audio-analysis/0G2SpxNFfo1NQBQzKPRC9s;150427;4
alice in chains;sea of sorrow;4XssnBT81vTIH6iYYUSv84;0.288;0.843;11;-7.858;1;0.0633;0.0139;0.0;0.0555;0.311;122.147;audio_features;spotify:track:4XssnBT81vTIH6iYYUSv84;https://api.spotify.com/v1/tracks/4XssnBT81vTIH6iYYUSv84;https://api.spotify.com/v1/audio-analysis/4XssnBT81vTIH6iYYUSv84;349747;4
ahmad jamal;easy to love;0oVWNxNOoezPVN2g8Jcml4;0.724;0.203;10;-13.794;1;0.039;0.838;0.784;0.123;0.405;135.144;audio_features;spotify:track:0oVWNxNOoezPVN2g8Jcml4;https://api.spotify.com/v1/tracks/0oVWNxNOoezPVN2g8Jcml4;https://api.spotify.com/v1/audio-analysis/0oVWNxNOoezPVN2g8Jcml4;200987;4
tammy wynette;it could've been so good;6KQlrHRuUcfhLLEaVITKGA;0.51;0.265;9;-13.124;1;0.0269;0.596;6.47e-06;0.0926;0.341;156.583;audio_features;spotify:track:6KQlrHRuUcfhLLEaVITKGA;https://api.spotify.com/v1/tracks/6KQlrHRuUcfhLLEaVITKGA;https://api.spotify.com/v1/audio-analysis/6KQlrHRuUcfhLLEaVITKGA;235533;4
joe pass;night and day;6BH7yXu2TGulH6Gdn6zJSI;0.613;0.287;2;-14.378;0;0.119;0.914;0.864;0.133;0.692;80.726;audio_features;spotify:track:6BH7yXu2TGulH6Gdn6zJSI;https://api.spotify.com/v1/tracks/6BH7yXu2TGulH6Gdn6zJSI;https://api.spotify.com/v1/audio-analysis/6BH7yXu2TGulH6Gdn6zJSI;212067;4
blink-182;feeling this;26AYR77170U49cMcXB7aRV;0.411;0.962;4;-5.952;1;0.0917;0.103;0.0;0.529;0.622;173.143;audio_features;spotify:track:26AYR77170U49cMcXB7aRV;https://api.spotify.com/v1/tracks/26AYR77170U49cMcXB7aRV;https://api.spotify.com/v1/audio-analysis/26AYR77170U49cMcXB7aRV;172646;4
shinedown;sound of madness;0W9Xvd4Qx1aZPxEi94vgRY;0.328;0.939;2;-1.654;0;0.0423;4.93e-05;0.0065;0.337;0.329;185.971;audio_features;spotify:track:0W9Xvd4Qx1aZPxEi94vgRY;https://api.spotify.com/v1/tracks/0W9Xvd4Qx1aZPxEi94vgRY;https://api.spotify.com/v1/audio-analysis/0W9Xvd4Qx1aZPxEi94vgRY;233987;4
jackson c. frank;you never wanted me;2YViztJaupBr8vAZuu2duO;0.407;0.272;1;-12.191;1;0.0289;0.869;0.000302;0.102;0.556;177.121;audio_features;spotify:track:2YViztJaupBr8vAZuu2duO;https://api.spotify.com/v1/tracks/2YViztJaupBr8vAZuu2duO;https://api.spotify.com/v1/audio-analysis/2YViztJaupBr8vAZuu2duO;187987;4
bush;glycerine;7wpYSigAhQeZp3cdsMQ3Af;0.437;0.337;5;-11.439;1;0.0326;0.0371;0.000946;0.0981;0.0784;114.239;audio_features;spotify:track:7wpYSigAhQeZp3cdsMQ3Af;https://api.spotify.com/v1/tracks/7wpYSigAhQeZp3cdsMQ3Af;https://api.spotify.com/v1/audio-analysis/7wpYSigAhQeZp3cdsMQ3Af;266493;4
nicole henry;moon river;1oFnBxOvkmjiUo6dBCEEoC;0.301;0.226;6;-12.411;1;0.0327;0.891;0.000229;0.12;0.235;52.081;audio_features;spotify:track:1oFnBxOvkmjiUo6dBCEEoC;https://api.spotify.com/v1/tracks/1oFnBxOvkmjiUo6dBCEEoC;https://api.spotify.com/v1/audio-analysis/1oFnBxOvkmjiUo6dBCEEoC;310827;4
boom boom vibration;dem know;6xQjMHk4BKVKKiaavbyiyR;0.791;0.719;11;-4.961;0;0.256;0.0487;0.0;0.095;0.781;74.995;audio_features;spotify:track:6xQjMHk4BKVKKiaavbyiyR;https://api.spotify.com/v1/tracks/6xQjMHk4BKVKKiaavbyiyR;https://api.spotify.com/v1/audio-analysis/6xQjMHk4BKVKKiaavbyiyR;231480;4
the rolling stones;i am waiting;0JuW3zVUYjyW5BbtXq2to6;0.63;0.396;0;-14.73;1;0.039;0.572;2.65e-05;0.083;0.604;88.699;audio_features;spotify:track:0JuW3zVUYjyW5BbtXq2to6;https://api.spotify.com/v1/tracks/0JuW3zVUYjyW5BbtXq2to6;https://api.spotify.com/v1/audio-analysis/0JuW3zVUYjyW5BbtXq2to6;190933;4
herbie hancock;the tea leaf prophecy (lay down your arms);4iRyloGgb4CKuzFeYm4VzI;0.678;0.272;5;-12.823;0;0.0479;0.959;0.000361;0.113;0.594;105.002;audio_features;spotify:track:4iRyloGgb4CKuzFeYm4VzI;https://api.spotify.com/v1/tracks/4iRyloGgb4CKuzFeYm4VzI;https://api.spotify.com/v1/audio-analysis/4iRyloGgb4CKuzFeYm4VzI;393920;4
louis prima;if you were the only girl;0OCce2E2ytSCeXXA9boXyr;0.734;0.278;7;-13.806;0;0.0521;0.727;7.76e-05;0.124;0.799;77.854;audio_features;spotify:track:0OCce2E2ytSCeXXA9boXyr;https://api.spotify.com/v1/tracks/0OCce2E2ytSCeXXA9boXyr;https://api.spotify.com/v1/audio-analysis/0OCce2E2ytSCeXXA9boXyr;186627;4
old 97's;king of all the world;5xnPzWZDowGxTQTl4RwrmC;0.405;0.715;0;-7.362;1;0.044;0.000776;0.0;0.139;0.693;77.112;audio_features;spotify:track:5xnPzWZDowGxTQTl4RwrmC;https://api.spotify.com/v1/tracks/5xnPzWZDowGxTQTl4RwrmC;https://api.spotify.com/v1/audio-analysis/5xnPzWZDowGxTQTl4RwrmC;171813;4
